store_id,item_number,ordering_day,delivery_day,purchase_price,suggested_retail_price,profit_margin,tags,category
store_b,1099,2024-09-06,2024-09-07,1.37,2.48,0.4352,,FRUITS
store_b,1025,2024-08-06,2024-08-07,2.0,3.86,0.4826,,Fruits
store_a,1030,2024-04-26,2024-04-27,0.59,0.96,0.3916,,Vegetables
store_b,1030,2024-05-08,2024-05-09,0.58,1.01,0.4112,,Vegetables
store_a,1011,2024-12-10,2024-12-11,2.11,4.02,0.4361,,Fruits
store_b,1028,2024-07-27,2024-07-29,0.31,0.61,0.484,,VEGETABLES
store_b,1025,2024-09-13,2024-09-14,2.0,3.87,0.456,,Fruits
store_b,1001,2024-04-29,2024-04-30,0.91,1.5,0.4125,,Fruits
store_a,1021,2024-01-31,2024-02-01,0.63,1.23,0.4486,,Fruits
store_b,1028,2024-06-22,2024-06-24,0.29,0.58,0.4826,,Vegetables
store_a,1044,2024-04-09,2024-04-10,0.53,1.02,0.463,,Vegetables
store_a,1002,2024-08-15,2024-08-16,1.19,1.98,0.4055,,Fruits,
store_a,1039,2024-04-16,2024-04-17,,1.81,,,Vegetables
store_a,1032,2024-01-25,2024-01-26,0.5,0.96,0.4936,,Vegetables
store_b,1009,2024-07-03,2024-07-04,0.68,1.17,0.4092,,Fruits
store_a,1043,2024-11-02,2024-11-04,0.68,1.17,0.4696,,Vegetables
store_a,1023,2024-03-19,2024-03-20,1.92,3.58,0.4683,,Fruits
store_a,1012,2024-10-25,2024-10-26,1.68,2.93,0.4583,,Fruits
store_b,1020,2024-08-06,2024-08-07,,2.75,,,Fruits
store_a,1010,2024-06-03,2024-06-04,1.81,3.39,0.4677,,Fruits
store_a,1019,2024-07-12,2024-07-13,1.03,1.87,0.4862,,Fruits
store_a,1019,2024-01-02,2024-01-03,0.96,1.9,0.4633,,Fruits
store_a,1017,2024-04-17,2024-04-18,1.41,2.46,0.4354,,Fruits
store_b,1017,2024-12-23,2024-12-24,1.36,2.45,0.4515,,Fruits
store_b,1025,2024-01-24,2024-01-25,1.93,3.72,0.4587,,Fruits
store_a,1008,2024-12-25,2024-12-26,1.37,2.76,0.4762,,Fruits
store_b,1006,2024-10-19,2024-10-21,0.77,1.31,0.366,,Fruits
store_a,1039,2024-06-20,2024-06-21,0.94,1.8,0.47,,Vegetables
store_a,1016,2024-06-08,2024-06-10,0.78,1.5,0.52,,Fruits
store_a,1022,2024-06-12,2024-06-13,1.85,3.31,0.4621,,Fruits
store_b,1019,2024-05-23,2024-05-24,0.98,1.84,0.4927,,Fruits
store_a,1043,2024-11-16,2024-11-18,0.65,1.21,0.4409,,Vegetables
store_a,1024,2024-12-19,2024-12-20,1.25,2.55,0.4564,,Fruits
store_a,1035,2024-05-07,2024-05-08,0.68,1.31,0.4782,,VEGETABLES
store_a,1033,2024-10-02,2024-10-03,,2.03,,,Vegetables
store_a,1019,2024-04-27,2024-04-29,0.98,1.9,0.4636,,Fruits
store_a,1004,2024-12-13,2024-12-14,1.5,2.95,0.4858,,Fruits
store_b,1010,2024-01-20,2024-01-22,,3.57,,,Fruits
store_b,1010,2024-09-18,2024-09-19,1.75,3.59,0.4908,,Fruits
store_a,1050,2024-10-04,2024-10-05,1.14,2.25,0.471,,Vegetables
store_a,1039,2024-05-25,2024-05-27,0.98,1.83,0.4684,,Vegetables
store_a,1030,2024-01-24,2024-01-25,0.58,0.99,0.3917,,Vegetables
store_a,1046,2024-09-19,2024-09-20,0.61,1.11,0.4376,,vegetables
store_b,1099,2024-06-05,2024-06-06,1.38,2.55,0.4411,,Fruits
store_b,1001,2024-06-17,2024-06-18,,1.48,,,Fruits
store_b,1030,2024-06-05,2024-06-06,0.62,1.0,0.3916,,Vegetables
store_b,1020,2024-12-27,2024-12-28,1.43,2.79,0.4756,,Fruits
store_b,1023,2024-11-08,2024-11-09,1.94,3.41,0.452,,Fruits
store_a,1011,2024-08-30,2024-08-31,2.26,3.88,0.4471,,Fruits
store_b,1007,2024-03-26,2024-03-27,1.3,2.55,0.4965,,Fruits
store_b,1005,2024-09-27,2024-09-28,1.11,2.5,0.5465,,Fruits
store_b,1003,2024-10-08,2024-10-09,0.91,1.78,0.456,,Fruits
store_b,1010,2024-07-11,2024-07-12,1.87,3.57,0.4881,,Fruits
store_a,1039,2024-04-08,2024-04-09,0.99,1.8,0.4808,,Vegetables
store_a,1040,2024-06-17,2024-06-18,0.73,1.26,0.4535,,Vegetables
store_a,1041,2024-04-23,2024-04-24,2.48,4.43,0.4566,,Vegetables
store_a,1047,2024-01-10,2024-01-11,0.74,1.4,0.4652,price_change,vegetables
store_b,1003,2024-06-12,2024-06-13,0.98,1.79,0.4771,,Fruits
store_b,1006,2024-05-22,2024-05-23,,1.27,,,Fruits
store_a,1021,2024-03-20,2024-03-21,0.68,1.19,0.4665,,Fruits
store_b,1001,2024-09-09,2024-09-10,0.92,1.5,0.39,,Fruits
store_b,1030,2024-01-31,2024-02-01,0.6,0.97,0.4089,,VEGETABLES
store_a,1002,2024-10-18,2024-10-19,1.23,1.96,0.405,,Fruits
 store_a,1035,2024-12-21,2024-12-23,0.68,1.32,0.4716,,Vegetables
store_a,1033,2024-09-17,2024-09-18,1.0,1.99,0.518,,Vegetables
store_b,1028,2024-03-14,2024-03-15,0.3,0.57,0.4845,,Vegetables
STORE_B,1027,2024-10-10,2024-10-11,0.91,1.66,0.4806,,Vegetables
store_a,1049,2024-12-21,2024-12-23,0.47,0.87,0.4777,,Vegetables
store_b,1002,2024-10-23,2024-10-24,1.21,2.04,0.4102,,Fruits
store_b,1015,2024-08-27,2024-08-28,1.2,2.35,0.4984,,Fruits
store_a,1047,2024-03-15,2024-03-16,0.72,1.4,0.4404,,Vegetables
store_a,1039,2024-05-04,2024-05-06,0.92,1.84,0.4693,,Vegetables
store_a,1001,2024-03-04,2024-03-05,0.87,1.52,0.4131,,Fruits
store_b,1023,2024-12-09,2024-12-10,1.81,3.55,0.4649,,Fruits
store_a,1020,2024-04-19,2024-04-20,1.55,2.74,0.4829,,Fruits
store_a,1002,2024-06-25,2024-06-26,1.2,1.98,0.3936,,Fruits
 store_b,1003,2024-01-12,2024-01-13,0.96,1.8,0.4816,,Fruits
store_a,1033,2024-02-15,2024-02-16,0.98,2.04,0.4939,,vegetables
store_a,1023,2024-01-31,2024-02-01,1.88,3.59,0.4444,,Fruits
store_a,1012,2024-09-12,2024-09-13,1.63,3.05,0.4424,,Fruits
store_a,1038,2024-11-27,2024-11-28,0.79,1.6,0.4905,,Vegetables
store_a,1024,2024-09-17,2024-09-18,1.27,2.53,0.4657,,Fruits
store_b,1018,2024-11-12,2024-11-13,2.48,4.39,0.4375,,Fruits
store_a,1041,2024-02-01,2024-02-02,2.53,4.36,0.4239,,Vegetables
store_a,1015,2024-07-10,2024-07-11,1.26,2.29,0.4933,new,FRUITS
store_a,1002,2024-08-14,2024-08-15,1.2,1.95,0.4165,,Fruits
store_a,1049,2024-03-13,2024-03-14,0.47,0.89,0.5119,,VEGETABLES
store_a,1019,2024-05-18,2024-05-20,0.99,1.9,0.4827,,Fruits
store_a,1099,2024-06-05,2024-06-06,1.35,2.56,0.4549,,Fruits
store_a,1049,2024-12-05,2024-12-06,,0.88,,,Vegetables
store_a,1007,2024-04-13,2024-04-15,1.28,2.51,0.4855,,Fruits
store_b,1005,2024-01-02,2024-01-03,1.11,2.44,0.5377,,Fruits
store_a,1039,2024-02-27,2024-02-28,0.97,1.81,0.4519,,Vegetables
store_b,1099,2024-09-26,2024-09-27,1.46,2.47,0.4517,,Fruits
store_a,1004,2024-03-22,2024-03-23,1.54,3.04,0.5013,,Fruits
store_a,1012,2024-02-07,2024-02-08,1.54,2.98,0.4454,,Fruits
store_a,1025,2024-01-25,2024-01-26,2.04,3.84,0.4632,,Fruits
store_b,1011,2024-03-13,2024-03-14,2.15,4.08,0.4453,,Fruits
store_a,1043,2024-07-29,2024-07-30,0.65,1.17,0.4645,,Vegetables
store_a,1002,2024-09-11,2024-09-12,1.2,2.0,0.4012,,Fruits
store_a,1006,2024-05-15,2024-05-16,0.83,1.31,0.3655,,Fruits
store_a,1046,2024-06-27,2024-06-28,0.59,1.07,0.4456,,Vegetables
store_a,1026,2024-11-28,2024-11-29,0.45,0.87,0.5025,,Vegetables
store_b,1021,2024-03-25,2024-03-26,0.67,1.16,0.4346,,Fruits
store_a,1006,2024-08-13,2024-08-14,0.82,1.27,0.3664,,Fruits
store_b,1010,2024-06-27,2024-06-28,1.83,3.48,0.4624,price_change,Fruits
store_a,1033,2024-02-13,2024-02-14,1.05,2.01,0.509,,Vegetables
store_a,1046,2024-11-15,2024-11-16,0.61,1.1,0.4672,,Vegetables
store_a,1002,2024-04-19,2024-04-20,1.21,1.96,0.4134,,Fruits
store_a,1009,2024-10-15,2024-10-16,0.67,1.17,0.4122,,Fruits
store_a,1004,2024-03-07,2024-03-08,1.5,2.95,0.5137,,Fruits
store_a,1043,2024-12-06,2024-12-07,0.66,1.22,0.463,,Vegetables
store_a,1014,2024-06-13,2024-06-14,0.89,1.61,0.4306,,Fruits
store_a,1002,2024-12-05,2024-12-06,1.25,1.96,0.3995,,Fruits
store_b,1008,2024-08-21,2024-08-22,1.41,2.83,0.4974,,Fruits
store_a,1028,2024-01-13,2024-01-15,0.29,0.59,0.5008,,Vegetables
store_a,1026,2024-11-05,2024-11-06,0.47,0.9,0.4941,,Vegetables
store_b,1004,2024-03-04,2024-03-05,1.45,3.07,0.5101,,Fruits
store_b,1024,2024-11-04,2024-11-05,1.28,2.44,0.4723,,Fruits
store_a,1007,2024-08-23,2024-08-24,1.35,2.53,0.4668,,Fruits
store_a,1040,2024-07-22,2024-07-23,,1.29,,,Vegetables
store_b,1001,2024-11-09,2024-11-11,0.9,1.49,0.3911,,Fruits
store_a,1003,2024-04-26,2024-04-27,0.94,1.76,0.4699,price_change,Fruits
store_a,1033,2024-10-26,2024-10-28,1.01,2.01,0.4753,,Vegetables
store_b,1024,2024-09-24,2024-09-25,1.24,2.45,0.4771,,Fruits
store_a,1019,2024-09-14,2024-09-16,0.97,1.91,0.4573,,Fruits
store_a,1014,2024-09-16,2024-09-17,0.92,1.54,0.4179,,Fruits
store_a,1004,2024-02-06,2024-02-07,1.44,2.97,0.5082,,Fruits
store_a,1002,2024-02-26,2024-02-27,1.25,1.97,0.3867,,Fruits
store_a,1039,2024-12-28,2024-12-30,0.95,1.77,0.4474,new,Vegetables
store_b,1019,2024-04-04,2024-04-05,1.0,1.84,0.4722,,fruits
store_a,1024,2024-03-16,2024-03-18,1.27,2.48,0.4703,,Fruits
store_a,1040,2024-02-15,2024-02-16,0.72,1.32,0.4731,,Vegetables
store_a,1022,2024-10-05,2024-10-07,1.87,3.33,0.4331,,Fruits
store_a,1005,2024-09-18,2024-09-19,1.1,2.51,0.5402,,Fruits
store_a,1048,2024-12-09,2024-12-10,0.49,0.96,0.4752,,Vegetables
store_a,1010,2024-06-11,2024-06-12,1.72,3.41,0.474,,Fruits
store_a,1027,2024-02-21,2024-02-22,0.91,1.66,0.4718,,Vegetables
store_a,1020,2024-07-20,2024-07-22,1.49,2.84,0.4557,,Fruits
store_a,1023,2024-12-06,2024-12-07,1.83,3.57,0.4512,,Fruits
store_b,1018,2024-10-30,2024-10-31,2.46,4.36,0.4407,,Fruits
store_a,1029,2024-11-23,2024-11-25,0.54,1.08,0.5045,,Vegetables
store_b,1006,2024-07-05,2024-07-06,0.78,1.25,0.3923,,Fruits
store_a,1045,2024-05-31,2024-06-01,0.73,1.27,0.4608,,Vegetables
store_a,1048,2024-07-11,2024-07-12,0.49,1.01,0.5159,,Vegetables
store_b,1018,2024-11-04,2024-11-05,2.57,4.36,0.4593,,Fruits
store_b,1001,2024-06-20,2024-06-21,0.93,1.5,0.3998,,Fruits
store_b,1015,2024-03-25,2024-03-26,1.24,2.32,0.4532,on_sale,Fruits
store_a,1040,2024-08-28,2024-08-29,0.68,1.26,0.4608,,Vegetables
store_b,1016,2024-09-17,2024-09-18,0.73,1.53,0.48,,Fruits
store_a,1039,2024-08-02,2024-08-03,0.92,1.83,0.4765,,VEGETABLES
store_a,1035,2024-06-25,2024-06-26,0.62,1.3,0.492,,Vegetables
store_a,1006,2024-06-06,2024-06-07,0.84,1.27,0.3901,,Fruits
store_b,1027,2024-05-16,2024-05-17,0.87,1.71,0.4753,,Vegetables
store_a,1003,2024-03-29,2024-03-30,0.98,1.75,0.4631,,Fruits
store_b,1021,2024-02-14,2024-02-15,0.64,1.18,0.4445,,Fruits
store_a,1005,2024-07-30,2024-07-31,1.15,2.52,0.5493,price_change,Fruits
store_b,1012,2024-09-23,2024-09-24,1.55,3.04,0.4483,,Fruits
store_a,1011,2024-09-25,2024-09-26,2.11,3.95,0.455,,Fruits
store_a,1032,2024-10-11,2024-10-12,,0.99,,,Vegetables
store_a,1012,2024-12-26,2024-12-27,1.54,3.0,0.4493,,Fruits
store_a,1001,2024-04-24,2024-04-25,0.92,1.53,0.405,,Fruits
store_b,1018,2024-11-27,2024-11-28,2.42,4.41,0.4394,,Fruits
store_b,1002,2024-03-15,2024-03-16,1.15,1.94,0.3956,,Fruits
store_a,1038,2024-02-26,2024-02-27,0.77,1.55,0.5061,,Vegetables
store_a,1002,2024-12-17,2024-12-18,1.16,2.01,0.4089,,Fruits
store_a,1036,2024-07-30,2024-07-31,0.56,1.01,0.4654,,Vegetables
store_a,1031,2024-05-02,2024-05-03,0.72,1.5,0.5132,,Vegetables
store_a,1038,2024-08-21,2024-08-22,0.81,1.63,0.4989,,Vegetables
store_a,1013,2024-09-03,2024-09-04,0.36,0.68,0.4967,,fruits
store_a,1015,2024-08-09,2024-08-10,1.16,2.33,0.4948,,Fruits
store_a,1034,2024-04-13,2024-04-15,0.88,1.55,0.4587,,Vegetables
store_a,1028,2024-12-21,2024-12-23,0.31,0.61,0.509,,Vegetables
store_b,1015,2024-05-18,2024-05-20,1.16,2.3,0.4689,,Fruits
store_a,1050,2024-08-16,2024-08-17,1.25,2.28,0.4782,,Vegetables
store_a,1048,2024-07-15,2024-07-16,0.51,1.0,0.5188,,Vegetables
store_a,1046,2024-09-02,2024-09-03,0.6,1.1,0.4419,,Vegetables
store_a,1002,2024-02-13,2024-02-14,1.24,1.99,0.408,,Fruits
store_b,1013,2024-11-04,2024-11-05,0.34,0.7,0.4884,,Fruits
store_b,1015,2024-05-25,2024-05-27,,2.33,,,Fruits
store_a,1003,2024-06-08,2024-06-10,0.96,1.76,0.4665,new,Fruits
store_a,1020,2024-11-06,2024-11-07,1.49,2.82,0.4454,,Fruits
store_b,1011,2024-12-05,2024-12-06,2.12,4.02,0.4591,,Fruits
store_a,1040,2024-10-15,2024-10-16,0.71,1.27,0.4714,,Vegetables
store_a,1022,2024-08-08,2024-08-09,1.87,3.24,0.4399,,Fruits
store_b,1011,2024-01-17,2024-01-18,,4.06,,,Fruits
store_b,1013,2024-05-04,2024-05-06,0.33,0.7,0.4703,,FRUITS
store_a,1037,2024-10-10,2024-10-11,0.25,0.49,0.4842,,Vegetables
store_b,1010,2024-04-18,2024-04-19,1.71,3.55,0.4915,,Fruits
store_b,1001,2024-09-14,2024-09-16,0.87,1.48,0.3901,,fruits
store_a,1004,2024-02-02,2024-02-03,1.53,2.95,0.4979,,Fruits
store_a,1099,2024-01-22,2024-01-23,,2.52,,,Fruits
store_b,1003,2024-11-13,2024-11-14,0.97,1.79,0.4632,,Fruits
store_a,1050,2024-05-03,2024-05-04,1.25,2.27,0.4553,,Vegetables
store_a,1038,2024-04-08,2024-04-09,0.8,1.58,0.5063,on_sale,Vegetables
store_a,1009,2024-10-05,2024-10-07,0.68,1.16,0.3959,,fruits
store_b,1030,2024-07-29,2024-07-30,0.58,0.96,0.3885,,Vegetables
store_a,1003,2024-02-26,2024-02-27,0.92,1.75,0.4743,,Fruits
store_a,1033,2024-09-02,2024-09-03,0.95,2.04,0.4869,,Vegetables
store_a,1001,2024-12-04,2024-12-05,0.89,1.47,0.384,,Fruits
store_a,1012,2024-05-21,2024-05-22,1.53,2.93,0.4805,,Fruits
store_a,1031,2024-02-10,2024-02-12,0.75,1.49,0.4828,,Vegetables
store_a,1018,2024-10-25,2024-10-26,2.59,4.62,0.4348,,Fruits
store_a,1027,2024-06-06,2024-06-07,0.94,1.74,0.454,,Vegetables
store_b,1021,2024-01-09,2024-01-10,0.66,1.21,0.4562,,Fruits
store_b,1013,2024-10-18,2024-10-19,0.35,0.67,0.4776,,Fruits
store_a,1040,2024-03-22,2024-03-23,0.72,1.26,0.4641,,Vegetables
store_a,1028,2024-12-26,2024-12-27,0.29,0.59,0.5146,,Vegetables
store_a,1024,2024-05-10,2024-05-11,1.27,2.55,0.477,,Fruits
store_a,1039,2024-06-08,2024-06-10,0.92,1.78,0.4568,,Vegetables
store_a,1014,2024-07-02,2024-07-03,0.93,1.58,0.442,,Fruits
store_a,1045,2024-06-07,2024-06-08,0.71,1.28,0.4774,,Vegetables
store_a,1011,2024-01-27,2024-01-29,2.14,3.93,0.4418,,Fruits
store_a,1045,2024-10-22,2024-10-23,0.69,1.28,0.4713,,Vegetables
store_b,1025,2024-11-23,2024-11-25,2.01,3.78,0.4603,,Fruits
store_b,1010,2024-08-13,2024-08-14,1.76,3.52,0.4768,,Fruits
store_a,1018,2024-11-05,2024-11-06,2.55,4.41,0.4224,,Fruits
store_a,1048,2024-02-12,2024-02-13,0.5,1.0,0.5001,,Vegetables
store_b,1017,2024-10-23,2024-10-24,1.39,2.52,0.4376,,Fruits
store_a,1049,2024-11-15,2024-11-16,0.47,0.88,0.4734,price_change,Vegetables
store_b,1002,2024-07-08,2024-07-09,1.19,1.94,0.4116,,Fruits,
store_b,1012,2024-11-23,2024-11-25,1.59,3.05,0.4696,,Fruits
store_a,1008,2024-06-26,2024-06-27,1.38,2.8,0.5084,,Fruits
store_a,1042,2024-09-16,2024-09-17,0.4,0.8,0.4872,,Vegetables
store_b,1013,2024-11-09,2024-11-11,0.37,0.68,0.4746,,fruits
store_a,1030,2024-04-17,2024-04-18,0.61,0.99,0.4003,,Vegetables
store_a,1007,2024-03-30,2024-04-01,1.31,2.52,0.4596,,Fruits
store_b,1024,2024-03-22,2024-03-23,1.34,2.55,0.4724,,Fruits
store_b ,1099,2024-01-26,2024-01-27,1.35,2.46,0.432,,Fruits
store_a,1043,2024-11-23,2024-11-25,0.65,1.18,0.4748,,Vegetables
store_a,1015,2024-10-03,2024-10-04,1.15,2.25,0.4593,,Fruits
store_a,1043,2024-02-10,2024-02-12,0.65,1.16,0.4528,,Vegetables
store_a,1026,2024-05-22,2024-05-23,0.43,0.86,0.4853,,Vegetables
store_b,1010,2024-12-09,2024-12-10,1.74,3.4,0.5005,,fruits
store_a,1019,2024-04-17,2024-04-18,1.02,1.92,0.4689,price_change,Fruits
store_b,1017,2024-07-11,2024-07-12,1.34,2.52,0.4163,,Fruits
store_a,1037,2024-07-20,2024-07-22,0.26,0.48,0.4766,,Vegetables
store_a,1041,2024-03-20,2024-03-21,2.6,4.55,0.4477,,Vegetables
store_b,1022,2024-05-25,2024-05-27,1.85,3.38,0.4598,,Fruits
store_a,1045,2024-03-21,2024-03-22,0.72,1.28,0.4556,,Vegetables
store_a,1045,2024-07-22,2024-07-23,0.69,1.3,0.4636,,Vegetables
STORE_A,1038,2024-03-16,2024-03-18,0.79,1.61,0.4896,,Vegetables
store_a,1038,2024-04-16,2024-04-17,0.84,1.55,0.4903,,Vegetables
store_a,1008,2024-04-30,2024-05-01,1.42,2.72,0.5086,,fruits
store_a,1003,2024-10-11,2024-10-12,0.95,1.77,0.4799,,Fruits
store_a,1045,2024-11-26,2024-11-27,0.73,1.29,0.4562,,VEGETABLES
store_a,1018,2024-07-03,2024-07-04,2.61,4.47,0.4593,,Fruits
store_a,1007,2024-10-31,2024-11-01,1.29,2.52,0.4864,,Fruits
store_a,1039,2024-04-06,2024-04-08,0.98,1.77,0.4902,,Vegetables
store_a,1024,2024-05-03,2024-05-04,1.32,2.54,0.4985,,Fruits
store_b,1025,2024-07-26,2024-07-27,2.07,3.71,0.4786,,Fruits
store_b,1027,2024-11-07,2024-11-08,0.89,1.72,0.4786,,Vegetables
store_a,1050,2024-02-03,2024-02-05,1.16,2.29,0.4988,,Vegetables
store_a,1025,2024-04-25,2024-04-26,1.94,3.88,0.4537,,Fruits
store_a,1043,2024-08-22,2024-08-23,0.62,1.19,0.4682,,Vegetables
store_b,1003,2024-03-19,2024-03-20,0.95,1.83,0.4695,,Fruits
store_b,1016,2024-07-09,2024-07-10,0.75,1.47,0.5087,,Fruits
store_a,1041,2024-04-18,2024-04-19,2.58,4.56,0.4248,,Vegetables
store_b,1020,2024-08-10,2024-08-12,1.57,2.82,0.4699,,Fruits
store_a,1028,2024-03-20,2024-03-21,0.31,0.61,0.4885,,Vegetables
store_a,1033,2024-11-11,2024-11-12,0.96,1.97,0.5134,,Vegetables
STORE_A,1039,2024-06-19,2024-06-20,0.99,1.8,0.4683,,Vegetables
store_a,1019,2024-09-26,2024-09-27,1.03,1.87,0.4763,,Fruits
store_a,1036,2024-11-05,2024-11-06,0.56,1.0,0.4607,,vegetables
store_b,1025,2024-11-20,2024-11-21,1.95,3.73,0.469,,Fruits
store_b ,1018,2024-11-06,2024-11-07,2.38,4.4,0.4424,price_change,Fruits
store_a,1023,2024-09-16,2024-09-17,1.93,3.53,0.4678,,Fruits
store_b,1022,2024-02-26,2024-02-27,1.85,3.33,0.469,,Fruits
store_b,1099,2024-09-07,2024-09-09,1.34,2.43,0.4488,,Fruits
store_a,1099,2024-10-03,2024-10-04,1.34,2.51,0.4426,,Fruits
store_b,1024,2024-03-16,2024-03-18,1.25,2.55,0.4733,,Fruits
store_a,1022,2024-12-16,2024-12-17,1.89,3.26,0.4703,,Fruits
store_b,1024,2024-06-15,2024-06-17,1.28,2.47,0.4966,,Fruits
store_a,1036,2024-08-31,2024-09-02,0.55,0.99,0.4629,,Vegetables
store_a,1029,2024-10-14,2024-10-15,0.56,1.08,0.4966,price_change,Vegetables
store_b,1009,2024-07-15,2024-07-16,0.68,1.18,0.4259,,Fruits
store_b,1025,2024-03-02,2024-03-04,2.03,3.85,0.4898,,Fruits
store_a,1031,2024-12-27,2024-12-28,0.74,1.5,0.4815,,Vegetables
store_b,1019,2024-11-18,2024-11-19,1.04,1.92,0.467,,Fruits
store_a,1004,2024-10-17,2024-10-18,1.44,2.93,0.4963,,fruits
store_b,1012,2024-06-13,2024-06-14,1.66,2.91,0.4452,,Fruits
store_b,1099,2024-10-01,2024-10-02,1.4,2.56,0.4366,,Fruits
store_b,1024,2024-09-04,2024-09-05,1.3,2.48,0.5007,,Fruits
store_b,1010,2024-01-08,2024-01-09,1.74,3.42,0.4737,,Fruits
store_b,1030,2024-07-05,2024-07-06,0.63,0.98,0.4104,,Vegetables
store_a,1012,2024-01-09,2024-01-10,1.62,2.98,0.4476,,Fruits
store_b,1017,2024-08-15,2024-08-16,1.44,2.51,0.425,,Fruits
store_b,1022,2024-06-15,2024-06-17,1.86,3.22,0.4357,,Fruits
store_b,1014,2024-02-08,2024-02-09,,1.63,,,Fruits
store_b,1022,2024-08-03,2024-08-05,1.74,3.27,0.436,,Fruits
store_a,1034,2024-01-09,2024-01-10,0.88,1.56,0.4856,,Vegetables
store_a,1037,2024-11-05,2024-11-06,0.26,0.49,0.478,,Vegetables
store_b,1020,2024-05-10,2024-05-11,1.49,2.85,0.4445,,Fruits
store_a,1007,2024-04-20,2024-04-22,1.33,2.48,0.477,,Fruits
store_a,1017,2024-11-19,2024-11-20,1.46,2.53,0.4412,,Fruits
store_b,1011,2024-12-04,2024-12-05,2.14,4.02,0.4372,,Fruits
store_a,1011,2024-07-06,2024-07-08,2.11,3.98,0.4578,,Fruits
store_a,1003,2024-04-08,2024-04-09,0.98,1.84,0.489,new,Fruits
store_b,1030,2024-03-19,2024-03-20,0.59,1.0,0.3755,,Vegetables
store_a,1012,2024-03-15,2024-03-16,1.55,3.04,0.4498,,Fruits
store_b,1009,2024-07-24,2024-07-25,0.67,1.18,0.4078,,Fruits
store_a,1012,2024-04-19,2024-04-20,1.59,3.08,0.4654,,Fruits
store_a,1045,2024-03-20,2024-03-21,0.72,1.31,0.454,,Vegetables
store_a,1019,2024-06-11,2024-06-12,1.04,1.93,0.4628,,Fruits
store_b,1029,2024-12-30,2024-12-31,0.56,1.09,0.4865,,Vegetables
store_a,1035,2024-03-05,2024-03-06,0.68,1.3,0.506,,Vegetables
store_a,1016,2024-11-13,2024-11-14,0.72,1.53,0.4934,,Fruits
store_a,1020,2024-08-29,2024-08-30,1.57,2.87,0.4817,,Fruits
store_a,1036,2024-11-30,2024-12-02,0.54,0.96,0.4327,,Vegetables
store_b,1004,2024-12-23,2024-12-24,1.57,3.01,0.5074,,Fruits
store_a,1011,2024-02-19,2024-02-20,2.25,3.92,0.4333,,Fruits
store_a,1014,2024-04-01,2024-04-02,0.9,1.6,0.422,,Fruits
store_b,1008,2024-07-11,2024-07-12,1.38,2.82,0.5131,,Fruits
store_a,1002,2024-11-23,2024-11-25,1.2,1.95,0.3992,,Fruits
store_b,1005,2024-07-19,2024-07-20,1.05,2.47,0.5419,,Fruits
store_b,1008,2024-09-28,2024-09-30,1.44,2.76,0.5162,,Fruits
store_a,1006,2024-04-26,2024-04-27,0.81,1.27,0.3804,,Fruits
store_b,1015,2024-11-18,2024-11-19,1.17,2.28,0.455,,Fruits
store_a,1047,2024-04-23,2024-04-24,0.71,1.38,0.4542,,Vegetables
store_a,1018,2024-04-12,2024-04-13,2.51,4.51,0.4248,,Fruits
store_a,1024,2024-01-01,2024-01-02,1.25,2.56,0.4665,,Fruits
store_a,1006,2024-01-24,2024-01-25,0.81,1.27,0.3642,,Fruits
store_a,1027,2024-10-26,2024-10-28,0.9,1.74,0.4748,,Vegetables
store_b,1009,2024-05-22,2024-05-23,,1.22,,,Fruits
store_a,1014,2024-11-01,2024-11-02,0.89,1.61,0.4213,,Fruits
store_b,1015,2024-07-20,2024-07-22,1.15,2.32,0.47,,fruits
store_a,1023,2024-08-21,2024-08-22,1.95,3.42,0.4702,,Fruits
store_b,1008,2024-04-03,2024-04-04,1.35,2.73,0.4811,,Fruits
store_b,1027,2024-11-18,2024-11-19,0.86,1.64,0.4494,,Vegetables
store_a,1046,2024-07-23,2024-07-24,0.6,1.06,0.4495,,Vegetables
store_a,1035,2024-02-06,2024-02-07,0.64,1.27,0.4955,,Vegetables
store_b,1008,2024-08-26,2024-08-27,1.38,2.84,0.5141,,Fruits
store_a,1023,2024-09-18,2024-09-19,1.98,3.52,0.4671,,Fruits
store_b,1018,2024-03-20,2024-03-21,2.55,4.53,0.4638,,Fruits
store_a,1012,2024-02-02,2024-02-03,1.53,2.97,0.461,,Fruits
store_b,1030,2024-04-12,2024-04-13,0.58,1.0,0.3922,,Vegetables
store_a,1039,2024-07-06,2024-07-08,0.97,1.78,0.468,,Vegetables
store_b,1025,2024-02-12,2024-02-13,1.92,3.81,0.4578,,Fruits
store_b,1023,2024-07-30,2024-07-31,1.81,3.52,0.4396,,Fruits
store_b,1029,2024-09-14,2024-09-16,0.58,1.12,0.496,,Vegetables
store_a,1033,2024-12-20,2024-12-21,1.03,1.97,0.5097,,Vegetables
store_b,1010,2024-05-02,2024-05-03,1.78,3.5,0.4952,,Fruits
store_b,1028,2024-04-13,2024-04-15,0.29,0.59,0.4962,,Vegetables
store_b,1026,2024-09-04,2024-09-05,0.46,0.9,0.5181,,Vegetables
store_b,1030,2024-01-15,2024-01-16,0.61,1.01,0.3902,,Vegetables
store_a,1040,2024-02-23,2024-02-24,0.71,1.28,0.464,price_change,Vegetables,
store_b,1004,2024-10-09,2024-10-10,1.51,3.06,0.523,,Fruits
